farm_id,state,farm_size,contract_type,sale_type,chick_count,feed_consumed_kg,mortality_count,contract_duration,price_per_bird_inr,total_revenue,total_cost,estimated_profit,mortality_rate,feed_efficiency,revenue_per_bird,profit_per_bird,duration_efficiency,risk_label,farm_score,approval
F1789,Himachal Pradesh,Small,Layer,Retail,3419,14045.4,220,120,235.92,780597.9,552887.47,259038.11,0.0643,4.108,228.31,75.76,2158.65,Low,58.0,Approve
F1790,Arunachal Pradesh,Medium,Broiler,Wholesale,11596,50896.6,1770,167,220.77,2364626.56,2043797.56,184442.68,0.1526,4.3892,203.92,15.91,1104.45,Medium,24.9,Revise
F1791,Andhra Pradesh,Small,Broiler,Wholesale,6240,27116.8,436,143,194.62,1171901.5,1067204.27,110675.77,0.0699,4.3456,187.8,17.74,773.96,Medium,37.8,Revise
F1792,Gujarat,Medium,Broiler,Retail,9976,41833.0,520,108,189.86,1844626.74,1610665.2,284677.93,0.0521,4.1934,184.91,28.54,2635.91,Low,46.2,Approve
F1793,Tamil Nadu,Medium,Broiler,Retail,9864,42513.1,484,130,184.78,1777956.07,1656456.2,188831.47,0.0491,4.3099,180.25,19.14,1452.55,Low,41.8,Approve
F1794,Odisha,Medium,Broiler,Wholesale,12828,40262.9,1362,115,181.42,2203593.4,1789445.13,364395.47,0.1062,3.1387,171.78,28.41,3168.66,Low,60.3,Approve
F1795,Karnataka,Small,Broiler,Export,4849,15919.8,291,74,250.25,1177047.28,656476.89,522257.24,0.06,3.2831,242.74,107.7,7057.53,Low,81.7,Approve
F1796,Odisha,Small,Breeder,Wholesale,3305,10877.6,638,79,244.73,730723.88,450974.09,223456.98,0.193,3.2913,221.1,67.61,2828.57,High,54.8,Reject
F1797,Tamil Nadu,Medium,Layer,Retail,13226,45510.6,5032,93,225.43,2414266.3,1881203.07,520378.13,0.3805,3.441,182.54,39.35,5595.46,High,36.6,Reject
F1798,Andhra Pradesh,Small,Broiler,Wholesale,5749,19941.2,229,124,259.9,1464373.17,852889.91,690682.36,0.0398,3.4686,254.72,120.14,5570.02,Low,80.7,Approve
F1799,Punjab,Small,Breeder,Retail,3868,14411.2,229,31,256.24,961810.43,531763.38,417404.5,0.0592,3.7257,248.66,107.91,13464.66,Low,72.7,Approve
F1800,Arunachal Pradesh,Small,Broiler,Export,5584,17152.9,864,124,232.41,1197366.06,779659.98,372928.63,0.1547,3.0718,214.43,66.79,3007.49,Medium,64.4,Revise
F1801,Telangana,Large,Broiler,Wholesale,12405,49311.4,1272,91,217.17,2555813.11,1905786.13,749886.1,0.1025,3.9751,206.03,60.45,8240.51,Low,51.6,Approve
F1802,Maharashtra,Medium,Layer,Retail,8868,27356.6,436,171,192.17,1662298.19,1314832.4,537400.7,0.0492,3.0849,187.45,60.6,3142.69,Low,77.4,Approve
F1803,Sikkim,Small,Broiler,Retail,3205,10664.7,442,103,221.25,660147.02,453560.51,278320.4,0.1379,3.3275,205.97,86.84,2702.14,Medium,66.5,Revise
F1804,Andhra Pradesh,Small,Layer,Wholesale,6256,22870.0,612,129,192.62,1146062.16,959410.93,201631.56,0.0978,3.6557,183.19,32.23,1563.04,Low,51.7,Approve
F1805,Andhra Pradesh,Small,Broiler,Retail,6453,26805.4,867,140,211.88,1275340.82,1072976.8,251496.72,0.1344,4.1539,197.64,38.97,1796.41,Medium,38.1,Revise
F1806,Uttarakhand,Medium,Broiler,Export,6990,28359.1,1333,133,255.41,1615059.42,1138674.87,608708.76,0.1907,4.0571,231.05,87.08,4576.76,High,44.2,Reject
F1807,Uttarakhand,Medium,Broiler,Retail,12900,50276.6,1504,44,207.36,2518979.64,1851991.87,697378.85,0.1166,3.8974,195.27,54.06,15849.52,Low,49.6,Approve
F1808,Telangana,Small,Breeder,Wholesale,6118,18750.5,360,43,192.22,1141388.04,765179.71,402535.29,0.0588,3.0648,186.56,65.8,9361.29,Low,77.8,Approve
F1809,Himachal Pradesh,Small,Layer,Wholesale,4909,18310.5,267,56,226.59,1082007.4,697152.82,367381.92,0.0544,3.73,220.41,74.84,6560.39,Low,66.9,Approve
F1810,Bihar,Small,Layer,Wholesale,6811,20083.3,547,114,228.19,1491736.2,920418.87,747937.02,0.0803,2.9487,219.02,109.81,6560.85,Low,85.7,Approve
F1811,Karnataka,Medium,Broiler,Wholesale,13244,45579.5,1310,38,195.5,2461149.49,1754419.58,795177.92,0.0989,3.4415,185.83,60.04,20925.73,Low,63.0,Approve
F1812,Odisha,Medium,Broiler,Retail,13198,46232.3,211,49,195.73,2562552.14,1791979.84,736327.55,0.016,3.503,194.16,55.79,15027.09,Low,72.2,Approve
F1813,Andhra Pradesh,Small,Layer,Wholesale,5551,15918.5,461,108,259.16,1378781.24,734336.2,604782.06,0.083,2.8677,248.38,108.95,5599.83,Low,87.0,Approve
F1814,Tamil Nadu,Small,Broiler,Wholesale,4045,13210.1,868,86,199.46,720190.09,554715.76,98597.16,0.2146,3.2658,178.04,24.38,1146.48,High,41.5,Reject
F1815,Uttarakhand,Small,Broiler,Wholesale,3212,14211.8,1164,173,247.06,649734.83,572046.44,26342.41,0.3624,4.4246,202.28,8.2,152.27,High,8.6,Reject
F1816,Himachal Pradesh,Large,Layer,Wholesale,9927,43889.0,927,129,217.63,2059438.67,1689567.2,295098.45,0.0934,4.4212,207.46,29.73,2287.58,Low,36.0,Approve
F1817,Maharashtra,Small,Broiler,Retail,5708,19401.2,159,104,214.8,1208913.21,817760.98,447265.59,0.0279,3.3989,211.79,78.36,4300.63,Low,78.4,Approve
F1818,Punjab,Medium,Broiler,Retail,9982,28681.0,841,165,203.6,1946685.42,1422887.33,555540.08,0.0843,2.8733,195.02,55.65,3366.91,Low,75.6,Approve
F1819,Telangana,Medium,Layer,Wholesale,11600,36011.8,269,96,241.91,2773518.97,1570232.93,1029275.05,0.0232,3.1045,239.1,88.73,10721.62,Low,87.7,Approve
F1820,Telangana,Small,Layer,Wholesale,3271,11339.8,142,48,250.45,801414.36,440938.13,323350.0,0.0434,3.4668,245.01,98.85,6736.46,Low,79.9,Approve
F1821,Tamil Nadu,Small,Layer,Wholesale,6642,29299.4,688,134,200.89,1265157.48,1134914.0,148057.09,0.1036,4.4112,190.48,22.29,1104.9,Low,32.9,Approve
F1822,Uttar Pradesh,Small,Broiler,Wholesale,4822,14659.1,606,40,187.61,847739.43,597889.98,320783.02,0.1257,3.04,175.81,66.52,8019.58,Medium,69.1,Revise
F1823,Telangana,Medium,Broiler,Wholesale,11970,49052.8,2133,80,190.95,2082028.6,1847901.6,119411.4,0.1782,4.098,173.94,9.98,1492.64,Medium,25.8,Revise
F1824,Sikkim,Medium,Layer,Retail,12546,37446.8,262,155,243.42,3022104.79,1796841.6,1294610.95,0.0209,2.9848,240.88,103.19,8352.33,Low,93.3,Approve
F1825,Uttar Pradesh,Medium,Layer,Wholesale,10158,45387.3,793,109,214.87,2097351.08,1703260.07,347379.65,0.0781,4.4681,206.47,34.2,3186.97,Low,38.3,Approve
F1826,Telangana,Medium,Broiler,Export,6884,23741.2,560,83,190.55,1258386.6,968083.64,264102.18,0.0813,3.4488,182.8,38.36,3181.95,Low,59.9,Approve
F1827,Andhra Pradesh,Small,Breeder,Wholesale,5209,21450.1,838,46,207.22,992554.81,774950.24,159369.97,0.1609,4.1179,190.55,30.6,3464.56,Medium,33.0,Revise
F1828,Gujarat,Large,Breeder,Wholesale,17442,58995.9,736,53,221.14,3775697.34,2334352.2,1559618.06,0.0422,3.3824,216.47,89.42,29426.76,Low,79.5,Approve
F1829,West Bengal,Medium,Broiler,Retail,6506,25158.9,176,174,248.16,1592648.9,1080048.07,473876.38,0.0271,3.867,244.8,72.84,2723.43,Low,67.4,Approve
F1830,Sikkim,Small,Layer,Retail,3520,11005.0,294,77,231.34,780219.7,466294.89,300211.3,0.0835,3.1264,221.65,85.29,3898.85,Low,77.9,Approve
F1831,Gujarat,Large,Broiler,Retail,11928,36359.4,224,113,194.08,2293210.11,1635927.07,770146.63,0.0188,3.0482,192.25,64.57,6815.46,Low,83.4,Approve
F1832,Gujarat,Medium,Broiler,Export,13444,59082.5,1360,36,192.7,2459512.51,2058056.6,528920.7,0.1012,4.3947,182.94,39.34,14692.24,Low,37.8,Approve
F1833,Andhra Pradesh,Medium,Broiler,Wholesale,13102,57124.7,1770,171,212.99,2602012.2,2310144.2,196918.16,0.1351,4.36,198.6,15.03,1151.57,Medium,27.7,Revise
F1834,Uttar Pradesh,Medium,Broiler,Retail,6018,25929.7,458,40,186.02,1076818.89,914148.07,178658.33,0.0761,4.3087,178.93,29.69,4466.46,Low,40.7,Approve
F1835,Andhra Pradesh,Large,Breeder,Wholesale,17319,66907.4,1178,41,240.45,4022572.49,2464149.07,1740699.56,0.068,3.8632,232.26,100.51,42456.09,Low,68.6,Approve
F1836,Odisha,Medium,Layer,Retail,11104,46348.7,1080,139,212.12,2240783.89,1849263.58,370966.52,0.0973,4.1741,201.8,33.41,2668.82,Low,41.4,Approve
F1837,West Bengal,Small,Layer,Wholesale,5832,17014.1,581,162,207.44,1149476.51,833871.8,354135.44,0.0996,2.9174,197.1,60.72,2186.02,Low,73.8,Approve
F1838,Andhra Pradesh,Small,Broiler,Wholesale,6907,23270.7,1371,162,220.73,1373201.2,1056227.0,295101.66,0.1985,3.3691,198.81,42.73,1821.62,High,46.2,Reject
F1839,Telangana,Large,Broiler,Retail,13749,45829.5,2043,157,236.72,3012749.4,2079448.87,881155.28,0.1486,3.3333,219.12,64.09,5612.45,Medium,59.2,Revise
F1840,Uttarakhand,Small,Broiler,Wholesale,5483,21277.3,1062,177,225.55,1116869.69,914782.33,150031.08,0.1937,3.8806,203.7,27.36,847.63,High,32.5,Reject
F1841,Himachal Pradesh,Small,Broiler,Wholesale,4134,14076.8,900,83,244.19,899546.0,577389.07,399157.82,0.2177,3.4051,217.6,96.55,4809.13,High,56.2,Reject
F1842,Arunachal Pradesh,Medium,Broiler,Wholesale,6304,19242.7,737,84,230.35,1367191.03,832679.13,501401.28,0.1169,3.0525,216.88,79.54,5969.06,Low,73.3,Approve
F1843,Arunachal Pradesh,Medium,Broiler,Retail,9316,35531.2,528,108,243.04,2199908.12,1426353.6,685426.45,0.0567,3.814,236.14,73.58,6346.54,Low,64.6,Approve
F1844,Andhra Pradesh,Medium,Broiler,Export,11928,49912.2,2205,119,235.74,2551969.71,1946811.87,471769.1,0.1849,4.1845,213.95,39.55,3964.45,High,30.5,Reject
F1845,Uttar Pradesh,Large,Broiler,Retail,17748,61223.7,3748,126,195.45,3102552.96,2631876.6,483787.11,0.2112,3.4496,174.81,27.26,3839.58,High,38.9,Reject
F1846,Sikkim,Small,Broiler,Retail,6173,18672.4,1065,156,184.19,1038877.4,890640.67,95412.39,0.1725,3.0249,168.29,15.46,611.62,Medium,50.1,Revise
F1847,West Bengal,Small,Broiler,Retail,5800,18179.3,786,59,252.27,1363916.18,750780.16,564543.1,0.1355,3.1344,235.16,97.34,9568.53,Medium,73.5,Revise
F1848,Andhra Pradesh,Small,Layer,Wholesale,4856,15557.3,296,53,255.65,1203581.14,630814.91,620846.7,0.061,3.2037,247.85,127.85,11714.09,Low,83.1,Approve
F1849,Tamil Nadu,Large,Broiler,Wholesale,12642,41842.8,2160,160,238.15,2753534.09,1912236.27,903075.62,0.1709,3.3098,217.81,71.43,5644.22,Medium,58.4,Revise
F1850,Andhra Pradesh,Medium,Broiler,Retail,9504,36996.7,411,151,237.94,2212438.88,1544257.0,519360.37,0.0432,3.8928,232.79,54.65,3439.47,Low,60.1,Approve
F1851,Gujarat,Small,Layer,Wholesale,5610,21439.2,1289,129,201.61,1001062.71,880818.4,156524.02,0.2298,3.8216,178.44,27.9,1213.36,High,28.8,Reject
F1852,Odisha,Large,Breeder,Wholesale,20625,82156.3,1437,100,223.4,4446939.42,3205355.27,1248874.51,0.0697,3.9833,215.61,60.55,12488.75,Low,56.0,Approve
F1853,West Bengal,Large,Layer,Wholesale,12312,42060.9,385,179,259.38,3143495.19,1932735.0,1389493.23,0.0313,3.4163,255.32,112.86,7762.53,Low,82.9,Approve
F1854,Tamil Nadu,Large,Broiler,Retail,16608,69766.8,3852,43,248.49,3648249.17,2492228.53,1414679.58,0.2319,4.2008,219.67,85.18,32899.53,High,35.0,Reject
F1855,West Bengal,Large,Broiler,Wholesale,11682,36762.7,2147,77,204.35,2167786.98,1552793.0,440630.85,0.1838,3.147,185.57,37.72,5722.48,High,51.6,Reject
F1856,Sikkim,Small,Breeder,Retail,4111,14788.8,546,58,204.08,783225.36,573292.58,239876.68,0.1328,3.5974,190.52,58.35,4135.8,Medium,54.6,Revise
F1857,Andhra Pradesh,Medium,Layer,Retail,12530,52144.8,1291,79,218.69,2598961.77,1949662.49,861739.97,0.103,4.1616,207.42,68.77,10908.1,Low,49.7,Approve
F1858,Maharashtra,Medium,Broiler,Retail,6206,19277.5,323,167,212.37,1283573.33,918654.24,378374.08,0.052,3.1063,206.83,60.97,2265.71,Low,76.7,Approve
F1859,Uttar Pradesh,Large,Broiler,Export,20562,61413.9,3309,56,209.69,3964732.47,2583911.93,1517250.36,0.1609,2.9868,192.82,73.79,27093.76,Medium,67.1,Revise
F1860,Bihar,Medium,Broiler,Wholesale,12334,53064.1,526,108,230.16,2778131.31,2020923.0,788458.1,0.0426,4.3023,225.24,63.93,7300.54,Low,54.1,Approve
F1861,Tamil Nadu,Medium,Broiler,Retail,12988,43938.1,307,125,180.92,2321991.41,1904660.42,531041.78,0.0236,3.383,178.78,40.89,4248.33,Low,69.9,Approve
F1862,Himachal Pradesh,Medium,Layer,Export,9828,38944.2,1910,166,241.07,2138919.65,1638207.6,541724.78,0.1943,3.9626,217.64,55.12,3263.4,High,37.6,Reject
F1863,West Bengal,Small,Broiler,Retail,6269,17823.3,1045,100,239.2,1374536.04,817011.49,418533.37,0.1667,2.8431,219.26,66.76,4185.33,Medium,67.5,Revise
F1864,Maharashtra,Medium,Breeder,Retail,12144,48249.1,2032,109,246.43,2742217.05,1904003.93,821595.0,0.1673,3.9731,225.81,67.65,7537.57,Medium,44.3,Revise
F1865,Odisha,Large,Broiler,Wholesale,12018,40108.5,2301,110,247.32,2687591.68,1718305.67,944316.65,0.1915,3.3374,223.63,78.58,8584.7,High,56.8,Reject
F1866,Maharashtra,Large,Layer,Retail,10218,29578.7,486,116,225.31,2247377.25,1372349.27,955235.11,0.0476,2.8948,219.94,93.49,8234.79,Low,89.8,Approve
F1867,Karnataka,Small,Broiler,Wholesale,4401,16885.2,473,37,242.41,1009428.01,620473.2,448351.89,0.1075,3.8367,229.36,101.88,12117.62,Low,63.6,Approve
F1868,Sikkim,Small,Broiler,Export,3166,10160.9,367,31,219.39,654329.82,399287.98,247593.27,0.1159,3.2094,206.67,78.2,7986.88,Low,69.9,Approve
F1869,Tamil Nadu,Small,Broiler,Retail,3508,12129.2,358,152,256.12,852528.0,537036.36,263279.58,0.1021,3.4576,243.02,75.05,1732.1,Low,65.9,Approve
F1870,Karnataka,Medium,Layer,Export,9322,27378.6,708,150,195.26,1751033.23,1317015.87,460827.06,0.0759,2.937,187.84,49.43,3072.18,Low,73.9,Approve
F1871,Arunachal Pradesh,Large,Broiler,Retail,16080,49046.9,1912,125,253.25,3830036.7,2240365.13,1441076.06,0.1189,3.0502,238.19,89.62,11528.61,Low,75.6,Approve
F1872,Odisha,Small,Broiler,Wholesale,6664,22034.9,1004,122,200.68,1236590.99,962502.56,236615.95,0.1507,3.3066,185.56,35.51,1939.48,Medium,52.3,Revise
F1873,Gujarat,Medium,Layer,Wholesale,12978,38318.7,1135,32,188.22,2335799.97,1565741.8,1048262.68,0.0875,2.9526,179.98,80.77,32758.21,Low,79.8,Approve
F1874,Tamil Nadu,Large,Broiler,Export,11286,49076.1,94,165,215.13,2417744.42,1975030.2,360785.86,0.0083,4.3484,214.23,31.97,2186.58,Low,50.0,Approve
F1875,Andhra Pradesh,Medium,Breeder,Wholesale,7360,20683.7,480,31,229.19,1631766.94,863603.18,640488.22,0.0652,2.8103,221.71,87.02,20660.91,Low,87.4,Approve
F1876,Uttarakhand,Medium,Breeder,Wholesale,11048,40022.1,2705,144,198.48,1924329.02,1715715.0,266687.68,0.2448,3.6226,174.18,24.14,1852.0,High,29.8,Reject
F1877,Tamil Nadu,Medium,Breeder,Retail,10240,30817.5,1551,78,224.46,2124424.04,1331979.67,867548.09,0.1515,3.0095,207.46,84.72,11122.41,Medium,70.7,Revise
F1878,Telangana,Medium,Broiler,Wholesale,8328,27674.4,1835,130,244.63,1812809.23,1217706.13,674738.67,0.2203,3.3231,217.68,81.02,5190.3,High,53.6,Reject
F1879,Uttarakhand,Small,Broiler,Retail,3581,15664.4,46,177,200.57,713598.02,636348.93,107214.9,0.0128,4.3743,199.27,29.94,605.73,Low,48.3,Approve
F1880,Uttar Pradesh,Medium,Breeder,Wholesale,6522,20054.4,59,58,226.43,1470007.27,834545.87,646163.53,0.009,3.0749,225.39,99.07,11140.75,Low,92.8,Approve
F1881,Tamil Nadu,Medium,Broiler,Retail,8726,38760.1,695,174,207.15,1735505.42,1558946.47,190105.49,0.0796,4.4419,198.89,21.79,1092.56,Low,35.5,Approve
F1882,Maharashtra,Large,Broiler,Export,12993,40926.0,1821,103,222.38,2686924.06,1787938.27,1025212.09,0.1402,3.1498,206.8,78.9,9953.52,Medium,67.9,Revise
F1883,Bihar,Medium,Layer,Wholesale,10584,42978.1,1835,134,233.35,2255653.85,1726852.6,710222.87,0.1734,4.0607,213.12,67.1,5300.17,Medium,41.5,Revise
F1884,Punjab,Medium,Broiler,Wholesale,9076,33847.6,870,179,208.03,1797600.06,1487265.69,197020.27,0.0959,3.7294,198.06,21.71,1100.67,Low,47.9,Approve
F1885,Andhra Pradesh,Small,Layer,Wholesale,6408,27577.6,729,35,259.56,1568596.65,966979.2,553909.21,0.1138,4.3036,244.79,86.44,15825.98,Low,49.7,Approve
F1886,Bihar,Medium,Layer,Export,13292,49735.9,277,91,225.1,2960858.71,1973824.82,1079994.85,0.0208,3.7418,222.75,81.25,11868.08,Low,73.0,Approve
F1887,West Bengal,Small,Layer,Wholesale,3560,13203.2,391,60,245.96,827451.84,506443.73,331553.42,0.1098,3.7088,232.43,93.13,5525.89,Low,64.2,Approve
F1888,Tamil Nadu,Small,Broiler,Wholesale,4099,12839.2,162,148,238.01,956211.91,595261.64,275342.14,0.0395,3.1323,233.28,67.17,1860.42,Low,79.4,Approve
F1889,Gujarat,Medium,Broiler,Retail,9806,30227.9,1623,41,248.22,2232585.79,1226788.64,941803.7,0.1655,3.0826,227.68,96.04,22970.82,Medium,70.0,Revise
F1890,Tamil Nadu,Large,Broiler,Wholesale,9522,41497.2,758,41,193.9,1772860.05,1458443.2,341247.69,0.0796,4.358,186.19,35.84,8323.11,Low,40.7,Approve
F1891,Andhra Pradesh,Small,Broiler,Export,5156,17310.4,798,173,197.8,940896.53,797204.44,144284.63,0.1548,3.3573,182.49,27.98,834.02,Medium,48.8,Revise
F1892,Bihar,Medium,Broiler,Export,10460,35904.4,719,54,218.99,2211836.28,1413312.8,758827.44,0.0687,3.4325,211.46,72.55,14052.36,Low,70.5,Approve
F1893,Himachal Pradesh,Large,Broiler,Retail,9573,39169.8,994,179,248.19,2252457.1,1645019.73,871433.01,0.1038,4.0917,235.29,91.03,4868.34,Low,56.6,Approve
F1894,Punjab,Small,Broiler,Retail,3064,10344.1,169,120,195.81,583403.55,446135.53,136541.93,0.0552,3.376,190.41,44.56,1137.85,Low,66.6,Approve
F1895,Maharashtra,Medium,Broiler,Wholesale,13840,61152.1,641,117,257.69,3483768.76,2325218.2,1198796.62,0.0463,4.4185,251.72,86.62,10246.12,Low,56.9,Approve
F1896,Uttar Pradesh,Medium,Layer,Retail,12020,48734.8,787,105,190.21,2211440.06,1897538.93,328603.32,0.0655,4.0545,183.98,27.34,3129.56,Low,46.8,Approve
F1897,Telangana,Medium,Broiler,Retail,8994,34317.8,543,47,194.01,1692205.67,1279841.47,430273.38,0.0604,3.8156,188.15,47.84,9154.75,Low,57.6,Approve
F1898,West Bengal,Small,Broiler,Wholesale,6854,29455.2,965,74,193.38,1232043.06,1080882.58,153484.51,0.1408,4.2975,179.76,22.39,2074.12,Medium,30.1,Revise
F1899,Sikkim,Small,Layer,Wholesale,6171,17799.2,490,140,226.88,1344473.51,853721.73,350767.5,0.0794,2.8843,217.87,56.84,2505.48,Low,76.4,Approve
F1900,Uttarakhand,Medium,Layer,Export,9134,29566.8,561,109,253.4,2243394.39,1284166.22,848157.17,0.0614,3.237,245.61,92.86,7781.26,Low,80.6,Approve
F1901,Tamil Nadu,Medium,Broiler,Wholesale,11822,42447.6,989,97,200.41,2270079.82,1728811.02,505531.24,0.0837,3.5906,192.02,42.76,5211.66,Low,57.7,Approve
F1902,Maharashtra,Small,Layer,Retail,4151,13224.5,235,169,224.24,904432.77,623203.49,317981.8,0.0566,3.1859,217.88,76.6,1881.55,Low,78.3,Approve
F1903,Himachal Pradesh,Medium,Broiler,Wholesale,13046,53027.3,855,47,194.06,2448717.4,1927907.18,484168.62,0.0655,4.0646,187.7,37.11,10301.46,Low,49.1,Approve
F1904,Telangana,Small,Broiler,Wholesale,4937,21538.4,675,83,230.49,1060112.12,793542.98,222501.54,0.1367,4.3626,214.73,45.07,2680.74,Medium,35.0,Revise
F1905,Himachal Pradesh,Medium,Breeder,Retail,6736,23713.5,531,141,189.86,1228465.82,1027346.07,259123.18,0.0788,3.5204,182.37,38.47,1837.75,Low,58.8,Approve
F1906,Andhra Pradesh,Small,Breeder,Wholesale,3850,13019.3,246,126,219.3,817266.49,565164.6,307312.06,0.0639,3.3816,212.28,79.82,2438.98,Low,74.0,Approve
F1907,Gujarat,Large,Broiler,Retail,9126,40470.5,1449,56,232.41,1952589.46,1437505.4,365444.72,0.1588,4.4346,213.96,40.04,6525.8,Medium,29.1,Revise
F1908,Bihar,Small,Layer,Wholesale,4907,17450.5,182,107,226.33,1089941.25,722603.04,372620.43,0.0371,3.5562,222.12,75.94,3482.43,Low,73.2,Approve
F1909,Telangana,Small,Layer,Wholesale,6490,23567.7,371,117,191.2,1205417.14,977981.4,66502.39,0.0572,3.6314,185.73,10.25,568.4,Medium,52.4,Revise
F1910,Odisha,Small,Breeder,Export,5535,18806.8,377,83,192.91,1031345.25,772171.6,243114.56,0.0681,3.3978,186.33,43.92,2929.09,Low,64.1,Approve
F1911,Andhra Pradesh,Small,Broiler,Retail,3077,13373.4,701,116,233.71,637198.42,511519.38,185716.97,0.2278,4.3462,207.08,60.36,1601.01,High,26.4,Reject
F1912,Odisha,Large,Broiler,Export,17619,66374.7,1936,34,244.71,4074630.41,2447690.47,1645672.33,0.1099,3.7672,231.26,93.4,48402.13,Low,63.1,Approve
F1913,Uttarakhand,Large,Broiler,Export,14472,59272.9,1389,152,252.65,3480741.34,2418669.4,821713.14,0.096,4.0957,240.52,56.78,5406.01,Low,49.1,Approve
F1914,Bihar,Small,Broiler,Export,4293,17945.0,68,83,245.09,1043789.96,672785.6,300211.78,0.0158,4.1801,243.14,69.93,3617.01,Low,61.9,Approve
F1915,Tamil Nadu,Medium,Broiler,Export,7346,24837.9,340,68,257.91,1850680.24,1002538.78,761840.91,0.0463,3.3811,251.93,103.71,11203.54,Low,81.6,Approve
F1916,Telangana,Medium,Layer,Wholesale,7400,26175.9,903,138,212.66,1477580.48,1127416.47,300541.23,0.122,3.5373,199.67,40.61,2177.84,Medium,52.9,Revise
F1917,Andhra Pradesh,Large,Layer,Export,11274,47828.8,477,161,206.49,2278713.33,1938620.53,124437.62,0.0423,4.2424,202.12,11.04,772.9,Medium,42.1,Revise
F1918,Uttarakhand,Medium,Layer,Wholesale,9846,33649.0,1165,103,182.25,1688262.89,1412869.2,303187.68,0.1183,3.4175,171.47,30.79,2943.57,Low,53.4,Approve
F1919,Arunachal Pradesh,Small,Broiler,Wholesale,5775,23964.5,972,94,215.99,1142321.94,912475.67,260910.04,0.1683,4.1497,197.8,45.18,2775.64,Medium,34.9,Revise
F1920,Sikkim,Medium,Broiler,Wholesale,12772,56192.8,790,66,232.11,2872762.43,2024699.73,797759.49,0.0619,4.3997,224.93,62.46,12087.26,Low,49.0,Approve
F1921,Gujarat,Medium,Broiler,Wholesale,11944,46097.4,693,96,245.23,2843977.38,1815187.07,1319689.48,0.058,3.8595,238.11,110.49,13746.77,Low,70.1,Approve
F1922,Uttarakhand,Small,Broiler,Retail,6922,28108.6,128,140,201.4,1381151.42,1136770.09,214722.89,0.0185,4.0608,199.53,31.02,1533.73,Low,54.2,Approve
F1923,Maharashtra,Medium,Breeder,Wholesale,7802,32523.9,542,154,221.09,1664915.98,1319227.22,445816.68,0.0695,4.1687,213.4,57.14,2894.91,Low,51.4,Approve
F1924,Arunachal Pradesh,Small,Broiler,Wholesale,5936,25148.3,736,116,232.96,1297033.59,972476.11,234562.68,0.124,4.2366,218.5,39.52,2022.09,Medium,37.9,Revise
F1925,Karnataka,Medium,Layer,Wholesale,7984,27717.2,323,76,224.13,1753145.16,1116851.11,662586.44,0.0405,3.4716,219.58,82.99,8718.24,Low,76.3,Approve
F1926,Karnataka,Small,Broiler,Wholesale,4191,12100.0,72,177,201.92,838924.41,607626.8,250175.53,0.0172,2.8871,200.17,59.69,1413.42,Low,85.7,Approve
F1927,Bihar,Medium,Broiler,Retail,10772,37520.9,912,42,243.7,2513949.09,1444490.73,980138.36,0.0847,3.4832,233.38,90.99,23336.63,Low,71.8,Approve
F1928,Sikkim,Medium,Layer,Wholesale,10480,41347.6,672,73,193.87,1966544.78,1569654.31,413332.98,0.0641,3.9454,187.65,39.44,5662.1,Low,52.3,Approve
F1929,Andhra Pradesh,Medium,Broiler,Wholesale,8952,31919.2,1997,154,252.4,2007377.89,1394908.27,540127.33,0.2231,3.5656,224.24,60.34,3507.32,High,43.1,Reject
F1930,Karnataka,Small,Broiler,Wholesale,5330,21710.4,157,148,256.21,1345384.35,884367.02,440035.04,0.0295,4.0732,252.42,82.56,2973.21,Low,65.3,Approve
F1931,Gujarat,Medium,Broiler,Wholesale,12814,43655.6,1493,160,209.25,2525061.26,1965610.31,523732.95,0.1165,3.4069,197.05,40.87,3273.33,Low,56.4,Approve
F1932,Punjab,Medium,Layer,Retail,6778,26292.3,774,155,210.09,1342687.78,1104102.16,144233.43,0.1142,3.8791,198.09,21.28,930.54,Low,42.1,Approve
F1933,Himachal Pradesh,Medium,Breeder,Wholesale,7998,24929.1,615,167,239.46,1841569.16,1185791.93,703924.09,0.0769,3.1169,230.25,88.01,4215.11,Low,79.7,Approve
F1934,Punjab,Medium,Layer,Wholesale,7048,28713.0,1152,78,216.5,1401158.08,1081818.27,360812.91,0.1635,4.0739,198.8,51.19,4625.81,Medium,38.7,Revise
F1935,Andhra Pradesh,Medium,Breeder,Wholesale,12622,47050.8,2317,153,182.29,2089582.55,2009536.0,41038.67,0.1836,3.7277,165.55,3.25,268.23,High,31.0,Reject
